node,year_construction,capacity_existing
AT,2007,0.005
AT,2008,0.00055
AT,2010,0.00625
AT,2011,0.0018000000000000002
AT,2012,0.0013800000000000002
AT,2013,0.009000000000000001
AT,2014,0.002
AT,2015,0.0002
AT,2016,0.0015
AT,2017,0.0026000000000000003
CH,1995,0.00015000000000000001
CH,1998,0.00028000000000000003
CH,2005,0.00041000000000000005
CH,2006,0.0016500000000000002
CH,2007,0.001
CH,2008,0.00355
CH,2009,0.0015
CH,2010,0.0015
CH,2011,0.0028000000000000004
CH,2012,0.00125
CH,2013,0.0106
CH,2014,0.007850000000000001
CH,2015,0.00064
CH,2016,0.00015000000000000001
CH,2017,0.0031500000000000005
CH,2018,0.0025
CH,2019,0.00012000000000000002
DE,2005,0.0022
DE,2006,0.006
DE,2007,0.01183
DE,2008,0.028020000000000003
DE,2009,0.15949000000000002
DE,2010,0.10534
DE,2011,0.17213
DE,2012,0.2558
DE,2013,0.16011
DE,2014,0.14243
DE,2015,0.08800000000000001
DE,2016,0.07013000000000001
DE,2017,0.029
DE,2018,0.034600000000000006
DE,2019,0.029900000000000003
DK,2011,0.00125
DK,2013,0.0015
DK,2014,0.066
DK,2015,0.028200000000000003
DK,2016,0.02704
DK,2018,0.026000000000000002
DK,2019,0.033
EE,2018,0.007
ES,2009,0.01
ES,2019,0.0005
FI,2002,0.00021
FI,2011,0.0018000000000000002
FI,2012,0.0045000000000000005
FI,2013,0.0001
FI,2014,0.00906
FI,2017,0.0021000000000000003
FI,2019,0.0006000000000000001
FR,2011,0.006730000000000001
FR,2013,0.0025
FR,2014,0.0058200000000000005
FR,2015,0.02671
FR,2016,0.0159
FR,2017,0.035120000000000005
FR,2018,0.06013
FR,2019,0.0955
FR,2020,0.018060000000000003
HU,2008,0.0005
HU,2015,0.007500000000000001
IE,2020,0.004
IS,2003,0.0047
IS,2013,0.0008
IT,2017,0.037500000000000006
IT,2019,0.1107
IT,2020,0.032350000000000004
LU,2010,0.005
LU,2011,0.0018000000000000002
NL,2008,0.00036
NL,2009,0.009000000000000001
NL,2010,0.013500000000000002
NL,2011,0.024210000000000002
NL,2012,0.03828
NL,2013,0.007500000000000001
NL,2014,0.0114
NL,2015,0.0216
NL,2016,0.003
NL,2017,0.04134
NL,2018,0.013540000000000002
NL,2019,0.06286
NL,2020,0.0007000000000000001
NO,2009,0.007
NO,2013,0.004
NO,2016,0.0078000000000000005
SE,1999,0.0009000000000000001
SE,2000,0.006900000000000001
SE,2001,0.004
SE,2002,0.026000000000000002
SE,2003,0.0067
SE,2004,0.007
SE,2005,0.0013000000000000002
SE,2006,0.0171
SE,2007,0.0318
SE,2008,0.014900000000000002
SE,2009,0.0327
SE,2010,0.057300000000000004
SE,2011,0.026400000000000003
SE,2012,0.0171
SE,2013,0.012
SE,2014,0.0703
SE,2015,0.028
SE,2016,0.017
SE,2017,0.007500000000000001
SE,2018,0.031000000000000003
UK,2009,0.033
UK,2010,0.006
UK,2011,0.010450000000000001
UK,2012,0.02222
UK,2013,0.03905
UK,2014,0.08703000000000001
UK,2015,0.09417
UK,2016,0.16334
UK,2017,0.02721
